,track_name,artist,genre,playlist_category,danceability,energy,valence,tempo,duration_ms,popularity,cluster,cluster_name
4454,Wave Dream,Artist_239,Indie,Travel,0.866,0.372,0.555,63.78,186009,29,0,Chill Danceable (Slow Tempo)
4455,Dance Light Heart,Artist_417,Rock,Romantic,0.06,0.372,0.03,155.15,157173,70,2,Sad Long Tracks
4456,Wave Love,Artist_455,Indie,Workout,0.692,0.195,0.628,155.46,158294,78,3,Fast Danceable (High Tempo)
4457,Fire Sky Beat,Artist_286,Pop,Sleep,0.14,0.114,0.395,144.09,354090,74,2,Sad Long Tracks
4458,Love Night Wave,Artist_88,EDM,Chill,0.416,0.74,0.01,180.29,112255,88,4,Fast Short Tracks
4459,Dream Sky Beat,Artist_134,Indie,Sleep,0.549,0.77,0.674,71.32,163056,24,0,Chill Danceable (Slow Tempo)
4460,Sky Heart,Artist_167,Classical,Sleep,0.403,0.969,0.712,74.74,154376,7,1,Happy Long Tracks
4461,Night Light Heart,Artist_379,Classical,Chill,0.52,0.773,0.629,181.03,208501,49,3,Fast Danceable (High Tempo)
4462,Dance Sky,Artist_101,EDM,Workout,0.997,0.243,0.342,130.46,112009,63,0,Chill Danceable (Slow Tempo)
4463,Beat Love Light,Artist_40,Classical,Romantic,0.135,0.04,0.53,98.23,93870,46,4,Fast Short Tracks
4464,Heart Dream Night,Artist_14,Pop,Romantic,0.675,0.985,0.387,163.34,312205,48,3,Fast Danceable (High Tempo)
4465,Light Night,Artist_371,Bollywood,Chill,0.396,0.34,0.701,185.22,84962,25,4,Fast Short Tracks
4466,Night Wave Sky,Artist_258,Rock,Workout,0.133,0.312,0.584,156.54,143532,43,4,Fast Short Tracks
4467,Heart Night Dream,Artist_47,Classical,Party,0.159,0.906,0.082,170.87,110717,55,4,Fast Short Tracks
4468,Wave Night,Artist_72,Jazz,Party,0.949,0.585,0.643,99.55,292731,34,3,Fast Danceable (High Tempo)
4469,Love Sky,Artist_129,Country,Chill,0.88,0.215,0.687,100.43,259115,65,0,Chill Danceable (Slow Tempo)
4470,Light Wave Night,Artist_208,Indie,Chill,0.907,0.889,0.371,180.98,209656,28,3,Fast Danceable (High Tempo)
4471,Light Sky Night,Artist_154,Bollywood,Focus,0.992,0.993,0.876,146.08,114962,41,0,Chill Danceable (Slow Tempo)
4472,Love Sky Beat,Artist_463,Indie,Romantic,0.208,0.087,0.843,92.78,205894,29,1,Happy Long Tracks
4473,Heart Sky,Artist_487,Jazz,Sleep,0.355,0.862,0.175,133.38,320690,32,2,Sad Long Tracks
4474,Dream Night,Artist_123,Country,Sleep,0.669,0.391,0.904,156.02,289186,69,3,Fast Danceable (High Tempo)
4475,Wave Love,Artist_381,Classical,Workout,0.484,0.524,0.441,90.6,235061,34,2,Sad Long Tracks
4476,Dance Love,Artist_245,Jazz,Chill,0.418,0.915,0.724,151.69,158944,59,4,Fast Short Tracks
4477,Heart Beat Night,Artist_274,Rock,Party,0.358,0.973,0.814,65.9,342614,61,1,Happy Long Tracks
4478,Dream Light Fire,Artist_328,EDM,Focus,0.594,0.262,0.505,102.52,169491,52,0,Chill Danceable (Slow Tempo)
4479,Heart Dream,Artist_349,EDM,Chill,0.576,0.213,0.399,154.36,357011,63,3,Fast Danceable (High Tempo)
4480,Wave Night,Artist_423,Bollywood,Sleep,0.161,0.081,0.915,80.91,201906,26,1,Happy Long Tracks
4481,Dance Fire,Artist_197,Indie,Chill,0.472,0.562,0.231,91.11,248091,77,2,Sad Long Tracks
4482,Dream Light,Artist_482,Bollywood,Travel,0.553,0.014,0.257,183.07,140396,12,4,Fast Short Tracks
4483,Beat Love,Artist_87,EDM,Chill,0.57,0.412,0.362,154.4,137813,22,4,Fast Short Tracks
4484,Wave Fire Dance,Artist_158,Indie,Romantic,0.21,0.073,0.859,129.85,64746,73,4,Fast Short Tracks
4485,Love Beat,Artist_106,Hip-Hop,Focus,0.742,0.405,0.939,89.53,181883,56,0,Chill Danceable (Slow Tempo)
4486,Wave Beat,Artist_382,Bollywood,Party,0.025,0.04,0.22,107.8,321115,6,2,Sad Long Tracks
4487,Light Sky,Artist_25,Hip-Hop,Travel,0.355,0.835,0.864,140.41,102399,36,4,Fast Short Tracks
4488,Dream Beat Light,Artist_419,Bollywood,Chill,0.78,0.21,0.258,81.74,87544,74,0,Chill Danceable (Slow Tempo)
4489,Sky Fire Night,Artist_326,Jazz,Sleep,0.564,0.328,0.971,127.44,264711,59,1,Happy Long Tracks
4490,Sky Dance Love,Artist_37,Hip-Hop,Party,0.261,0.87,0.597,117.26,138490,59,4,Fast Short Tracks
4491,Beat Fire,Artist_472,Indie,Focus,0.695,0.746,0.007,126.74,204085,96,2,Sad Long Tracks
4492,Dream Wave Night,Artist_138,Jazz,Party,0.567,0.219,0.034,74.78,280499,68,2,Sad Long Tracks
4493,Dream Love,Artist_324,Hip-Hop,Focus,0.796,0.072,0.147,74.91,68668,52,0,Chill Danceable (Slow Tempo)
4494,Fire Love,Artist_213,Classical,Romantic,0.735,0.716,0.188,194.98,187300,68,3,Fast Danceable (High Tempo)
4495,Beat Dream,Artist_7,Jazz,Focus,0.61,0.391,0.768,197.11,81712,77,4,Fast Short Tracks
4496,Sky Night,Artist_218,Indie,Focus,0.488,0.766,0.223,119.66,65194,80,0,Chill Danceable (Slow Tempo)
4497,Fire Night,Artist_216,Pop,Sleep,0.133,0.445,0.969,170.46,352693,51,1,Happy Long Tracks
4498,Beat Night,Artist_378,Jazz,Romantic,0.261,0.346,0.636,151.81,107390,90,4,Fast Short Tracks
4499,Fire Dance Dream,Artist_381,Rock,Workout,0.419,0.451,0.693,76.37,65350,97,0,Chill Danceable (Slow Tempo)
4500,Night Heart,Artist_303,Pop,Travel,0.599,0.749,0.218,101.54,157550,68,0,Chill Danceable (Slow Tempo)
4501,Beat Wave Sky,Artist_200,EDM,Travel,0.514,0.902,0.893,103.91,158572,26,1,Happy Long Tracks
4502,Fire Dream Wave,Artist_59,Bollywood,Party,0.288,0.05,0.668,143.41,301964,73,1,Happy Long Tracks
4503,Heart Fire Light,Artist_372,Bollywood,Romantic,0.006,0.524,0.864,141.2,347741,41,1,Happy Long Tracks
4504,Dance Sky Beat,Artist_14,EDM,Workout,0.496,0.033,0.956,189.29,158393,75,4,Fast Short Tracks
4505,Sky Love,Artist_194,Rock,Workout,0.286,0.468,0.126,170.61,94693,5,4,Fast Short Tracks
4506,Dance Dream Love,Artist_415,Classical,Workout,0.735,0.885,0.097,179.96,139147,53,3,Fast Danceable (High Tempo)
4507,Dance Light,Artist_443,Rock,Travel,0.024,0.362,0.803,184.77,339676,38,1,Happy Long Tracks
4508,Fire Beat Night,Artist_305,Jazz,Party,0.585,0.932,0.866,172.18,320875,96,3,Fast Danceable (High Tempo)
4509,Dream Sky Light,Artist_321,Classical,Romantic,0.941,0.631,0.584,106.6,351542,93,3,Fast Danceable (High Tempo)
4510,Beat Love,Artist_212,Jazz,Romantic,0.174,0.934,0.366,90.1,135330,92,2,Sad Long Tracks
4511,Light Night Dance,Artist_125,Pop,Travel,0.472,0.757,0.653,140.05,264804,53,1,Happy Long Tracks
4512,Sky Fire Dance,Artist_384,Indie,Party,0.091,0.103,0.306,156.54,226901,88,2,Sad Long Tracks
4513,Sky Dance,Artist_229,Bollywood,Travel,0.626,0.231,0.238,114.12,330159,56,2,Sad Long Tracks
4514,Sky Dream Dance,Artist_468,Country,Sleep,0.551,0.394,0.488,178.77,71742,19,4,Fast Short Tracks
4515,Dance Dream,Artist_159,Jazz,Chill,0.407,0.17,0.216,194.48,63542,65,4,Fast Short Tracks
4516,Fire Dance,Artist_311,Hip-Hop,Romantic,0.521,0.495,0.484,139.72,192445,69,3,Fast Danceable (High Tempo)
4517,Fire Light Dream,Artist_53,Country,Workout,0.897,0.471,0.957,123.92,113331,87,0,Chill Danceable (Slow Tempo)
4518,Sky Heart,Artist_452,Indie,Party,0.196,0.956,0.84,178.0,137026,53,4,Fast Short Tracks
4519,Night Sky Light,Artist_416,Bollywood,Focus,0.023,0.434,0.942,63.4,306212,19,1,Happy Long Tracks
4520,Love Night Light,Artist_76,Country,Sleep,0.862,0.786,0.806,78.06,197121,66,0,Chill Danceable (Slow Tempo)
4521,Sky Wave,Artist_410,Rock,Party,0.577,0.942,0.355,178.39,305259,48,3,Fast Danceable (High Tempo)
4522,Light Wave,Artist_440,Bollywood,Sleep,0.891,0.877,0.812,162.48,213114,66,3,Fast Danceable (High Tempo)
4523,Dance Light,Artist_408,Pop,Workout,0.597,0.209,0.923,118.26,347848,73,1,Happy Long Tracks
4524,Dream Love,Artist_33,EDM,Workout,0.81,0.496,0.947,184.44,85685,18,4,Fast Short Tracks
4525,Light Beat Heart,Artist_266,Rock,Sleep,0.43,0.348,0.683,109.2,124451,80,0,Chill Danceable (Slow Tempo)
4526,Dance Fire,Artist_468,Rock,Party,0.75,0.4,0.211,148.74,111702,39,0,Chill Danceable (Slow Tempo)
4527,Night Sky,Artist_252,Indie,Party,0.913,0.361,0.04,148.81,99796,73,0,Chill Danceable (Slow Tempo)
4528,Sky Wave Fire,Artist_307,Pop,Chill,0.572,0.826,0.147,85.81,347899,51,2,Sad Long Tracks
4529,Wave Heart Night,Artist_490,Hip-Hop,Travel,0.181,0.452,0.966,99.88,224335,23,1,Happy Long Tracks
4530,Dance Fire Light,Artist_359,Classical,Romantic,0.269,0.524,0.462,188.24,345665,33,3,Fast Danceable (High Tempo)
4531,Love Heart Light,Artist_322,Hip-Hop,Travel,0.199,0.982,0.855,85.68,90344,60,1,Happy Long Tracks
4532,Fire Light Heart,Artist_19,Jazz,Travel,0.247,0.06,0.465,84.3,292990,59,1,Happy Long Tracks
4533,Fire Beat Love,Artist_198,Bollywood,Sleep,0.306,0.488,0.661,127.15,359683,98,1,Happy Long Tracks
4534,Night Dream,Artist_174,Jazz,Party,0.555,0.774,0.024,72.91,198352,26,2,Sad Long Tracks
4535,Beat Love,Artist_5,Indie,Focus,0.588,0.151,0.25,185.25,209352,17,3,Fast Danceable (High Tempo)
4536,Dance Beat,Artist_218,Classical,Romantic,0.426,0.612,0.436,74.02,219502,53,2,Sad Long Tracks
4537,Night Light,Artist_40,Jazz,Workout,0.615,0.239,0.631,146.32,247232,78,3,Fast Danceable (High Tempo)
4538,Dream Fire Light,Artist_435,Indie,Romantic,0.082,0.867,0.172,107.57,89594,77,2,Sad Long Tracks
4539,Heart Night,Artist_396,Jazz,Travel,0.088,0.327,0.765,172.6,287073,86,1,Happy Long Tracks
4540,Sky Love,Artist_137,Country,Workout,0.172,0.329,0.364,142.57,318248,43,2,Sad Long Tracks
4541,Night Sky Dance,Artist_225,Pop,Focus,0.518,0.598,0.817,114.36,224650,48,1,Happy Long Tracks
4542,Night Heart,Artist_43,Rock,Focus,0.214,0.184,0.098,197.74,151514,82,4,Fast Short Tracks
4543,Wave Night,Artist_180,Jazz,Romantic,0.283,0.285,0.68,69.27,63794,20,0,Chill Danceable (Slow Tempo)
4544,Sky Light,Artist_298,Rock,Travel,0.4,0.417,0.293,140.89,184168,94,2,Sad Long Tracks
4545,Love Dance,Artist_5,Country,Sleep,0.812,0.354,0.795,198.54,261915,35,3,Fast Danceable (High Tempo)
4546,Light Dream Love,Artist_53,Classical,Party,0.014,0.525,0.402,156.73,349124,33,2,Sad Long Tracks
4547,Fire Beat Heart,Artist_56,Jazz,Romantic,0.649,0.6,0.665,163.57,124752,81,4,Fast Short Tracks
4548,Night Light,Artist_462,Classical,Travel,0.669,0.567,0.934,64.49,298784,99,1,Happy Long Tracks
4549,Wave Sky,Artist_85,Rock,Workout,0.799,0.654,0.021,62.99,327373,76,2,Sad Long Tracks
4550,Beat Heart,Artist_164,Jazz,Sleep,0.933,0.308,0.011,65.06,154134,2,0,Chill Danceable (Slow Tempo)
4551,Dance Light Dream,Artist_2,EDM,Party,0.02,0.126,0.77,198.84,325097,34,1,Happy Long Tracks
4552,Night Love,Artist_72,Indie,Romantic,0.154,0.761,0.646,197.13,295118,76,3,Fast Danceable (High Tempo)
4553,Fire Dream Light,Artist_373,Rock,Romantic,0.886,0.851,0.293,106.83,261792,90,0,Chill Danceable (Slow Tempo)
4554,Love Dream,Artist_98,Bollywood,Sleep,0.459,0.257,0.494,100.74,208544,32,0,Chill Danceable (Slow Tempo)
4555,Fire Wave,Artist_42,Country,Sleep,0.565,0.407,0.042,80.43,334154,21,2,Sad Long Tracks
4556,Sky Dance,Artist_213,Hip-Hop,Workout,0.663,0.499,0.192,106.08,197310,5,0,Chill Danceable (Slow Tempo)
4557,Dance Fire,Artist_23,Bollywood,Party,0.679,0.533,0.424,111.82,203818,28,0,Chill Danceable (Slow Tempo)
4558,Love Night,Artist_1,Rock,Travel,0.932,0.659,0.834,164.76,331909,87,3,Fast Danceable (High Tempo)
4559,Heart Sky,Artist_466,Rock,Sleep,0.997,0.042,0.48,181.28,185076,48,3,Fast Danceable (High Tempo)
4560,Dream Night Wave,Artist_131,Rock,Sleep,0.72,0.721,0.586,164.54,354563,96,3,Fast Danceable (High Tempo)
4561,Beat Love Dream,Artist_390,Classical,Travel,0.287,0.062,0.874,150.51,316365,69,1,Happy Long Tracks
4562,Love Light Dream,Artist_27,Indie,Sleep,0.88,0.468,0.309,167.23,90427,99,0,Chill Danceable (Slow Tempo)
4563,Night Wave Dream,Artist_96,Bollywood,Sleep,0.049,0.828,0.701,163.39,260979,70,1,Happy Long Tracks
4564,Night Dream,Artist_467,Hip-Hop,Workout,0.231,0.451,0.862,126.6,245898,83,1,Happy Long Tracks
4565,Night Beat Fire,Artist_247,Pop,Party,0.897,0.149,0.203,107.02,328692,40,3,Fast Danceable (High Tempo)
4566,Sky Light,Artist_85,Indie,Party,0.256,0.985,0.356,99.59,223135,6,2,Sad Long Tracks
4567,Dance Dream Fire,Artist_286,Jazz,Focus,0.221,0.889,0.98,155.11,168138,14,4,Fast Short Tracks
4568,Beat Dream Dance,Artist_476,Classical,Focus,0.138,0.771,0.983,194.3,245119,67,1,Happy Long Tracks
4569,Heart Sky Fire,Artist_416,Indie,Workout,0.859,0.412,0.223,141.35,334611,11,3,Fast Danceable (High Tempo)
4570,Fire Beat,Artist_318,Country,Romantic,0.5,0.184,0.066,187.75,290918,39,3,Fast Danceable (High Tempo)
4571,Beat Light Dance,Artist_278,Indie,Travel,0.675,0.941,0.271,61.99,92737,41,0,Chill Danceable (Slow Tempo)
4572,Wave Night,Artist_213,Jazz,Romantic,0.239,0.532,0.398,171.23,292275,24,2,Sad Long Tracks
4573,Love Fire,Artist_405,EDM,Party,0.758,0.852,0.441,179.5,152146,43,3,Fast Danceable (High Tempo)
4574,Light Dance,Artist_493,Classical,Party,0.76,0.342,0.619,148.34,159782,82,3,Fast Danceable (High Tempo)
4575,Wave Dream Love,Artist_441,Rock,Workout,0.313,0.335,0.9,190.77,167927,95,4,Fast Short Tracks
4576,Light Fire,Artist_262,Classical,Focus,0.411,0.986,0.33,142.59,172276,74,2,Sad Long Tracks
4577,Fire Love,Artist_493,EDM,Workout,0.21,0.522,0.85,93.68,342579,26,1,Happy Long Tracks
4578,Fire Light,Artist_117,EDM,Workout,0.977,0.141,0.093,90.2,79960,29,0,Chill Danceable (Slow Tempo)
4579,Heart Light,Artist_328,Bollywood,Workout,0.646,0.22,0.042,137.82,215551,2,2,Sad Long Tracks
4580,Sky Wave,Artist_69,Classical,Sleep,0.935,0.482,0.504,186.91,115805,30,3,Fast Danceable (High Tempo)
4581,Light Dream Wave,Artist_58,Indie,Sleep,0.303,0.042,0.06,70.13,157569,74,2,Sad Long Tracks
4582,Beat Dance,Artist_474,Jazz,Focus,0.782,0.463,0.392,144.61,242516,76,3,Fast Danceable (High Tempo)
4583,Dream Fire,Artist_89,Rock,Party,0.766,0.419,0.897,167.77,331696,84,3,Fast Danceable (High Tempo)
4584,Light Dream,Artist_31,Rock,Focus,0.692,0.779,0.241,76.16,140330,57,0,Chill Danceable (Slow Tempo)
4585,Night Beat Wave,Artist_284,Bollywood,Sleep,0.966,0.355,0.706,76.35,292566,59,0,Chill Danceable (Slow Tempo)
4586,Dance Dream Sky,Artist_201,Country,Chill,0.394,0.983,0.302,111.26,277511,19,2,Sad Long Tracks
4587,Love Wave Light,Artist_455,Country,Focus,0.131,0.181,0.045,98.34,169687,54,2,Sad Long Tracks
4588,Love Wave,Artist_41,EDM,Focus,0.672,0.591,0.557,87.76,105105,70,0,Chill Danceable (Slow Tempo)
4589,Heart Dream,Artist_136,Hip-Hop,Focus,0.729,0.09,0.835,87.82,91092,23,0,Chill Danceable (Slow Tempo)
4590,Night Fire,Artist_383,Bollywood,Romantic,0.575,0.734,0.409,78.29,327909,83,2,Sad Long Tracks
4591,Night Dance Heart,Artist_360,Bollywood,Romantic,0.207,0.995,0.617,145.52,226879,95,1,Happy Long Tracks
4592,Wave Love,Artist_316,Jazz,Party,0.504,0.819,0.9,156.34,239581,33,1,Happy Long Tracks
4593,Heart Wave,Artist_281,Indie,Party,0.312,0.556,0.79,158.41,117732,66,4,Fast Short Tracks
4594,Night Light Sky,Artist_152,Pop,Sleep,0.427,0.485,0.194,134.53,281868,79,2,Sad Long Tracks
4595,Sky Dream Night,Artist_73,Pop,Sleep,0.645,0.835,0.733,193.41,145903,11,4,Fast Short Tracks
4596,Wave Light,Artist_191,Country,Party,0.745,0.936,0.502,183.27,125391,90,3,Fast Danceable (High Tempo)
4597,Sky Dance Night,Artist_19,Country,Travel,0.232,0.989,0.746,194.07,141552,18,4,Fast Short Tracks
4598,Dream Sky,Artist_436,Classical,Party,0.405,0.397,0.495,114.43,109338,65,0,Chill Danceable (Slow Tempo)
4599,Heart Beat,Artist_237,Jazz,Chill,0.269,0.991,0.128,182.89,128964,32,4,Fast Short Tracks
4600,Love Light Beat,Artist_317,Country,Sleep,0.199,0.156,0.57,166.8,218058,4,4,Fast Short Tracks
4601,Love Wave Light,Artist_203,Jazz,Sleep,0.783,0.254,0.492,107.6,218882,86,0,Chill Danceable (Slow Tempo)
4602,Sky Fire,Artist_391,Pop,Travel,0.909,0.089,0.518,74.92,221799,36,0,Chill Danceable (Slow Tempo)
4603,Heart Wave Night,Artist_195,Rock,Travel,0.37,0.272,0.879,155.57,161692,93,4,Fast Short Tracks
4604,Light Sky Dream,Artist_317,Classical,Focus,0.751,0.768,0.895,79.1,256451,57,1,Happy Long Tracks
4605,Beat Night Fire,Artist_310,Country,Chill,0.897,0.853,0.454,101.13,122422,33,0,Chill Danceable (Slow Tempo)
4606,Dream Sky Fire,Artist_417,EDM,Focus,0.846,0.779,0.456,130.05,108069,14,0,Chill Danceable (Slow Tempo)
4607,Heart Love Wave,Artist_326,Indie,Sleep,0.183,0.631,0.515,155.18,108599,48,4,Fast Short Tracks
4608,Dream Beat Love,Artist_386,Country,Focus,0.956,0.514,0.52,189.67,278979,37,3,Fast Danceable (High Tempo)
4609,Dance Love,Artist_495,Rock,Focus,0.377,0.709,0.95,143.05,329003,5,1,Happy Long Tracks
4610,Fire Wave Beat,Artist_232,Bollywood,Focus,0.339,0.391,0.649,154.0,244193,50,1,Happy Long Tracks
4611,Wave Heart Love,Artist_259,EDM,Party,0.062,0.841,0.277,103.4,88570,61,4,Fast Short Tracks
4612,Dream Night,Artist_449,Bollywood,Romantic,0.486,0.677,0.532,156.22,89148,86,4,Fast Short Tracks
4613,Sky Love,Artist_134,Pop,Romantic,0.109,0.698,0.627,121.29,193823,69,1,Happy Long Tracks
4614,Beat Sky,Artist_84,Country,Party,0.249,0.536,0.64,179.97,297549,38,3,Fast Danceable (High Tempo)
4615,Light Wave,Artist_17,Country,Romantic,0.317,0.885,0.585,114.94,274567,46,1,Happy Long Tracks
4616,Sky Wave,Artist_477,Pop,Romantic,0.809,0.252,0.178,125.56,197575,98,0,Chill Danceable (Slow Tempo)
4617,Light Dance,Artist_32,Classical,Workout,0.875,0.381,0.034,120.56,307019,15,3,Fast Danceable (High Tempo)
4618,Fire Light Wave,Artist_332,Rock,Chill,0.302,0.778,0.338,173.56,274048,37,2,Sad Long Tracks
4619,Fire Light Night,Artist_35,Country,Travel,0.859,0.493,0.428,193.52,131779,27,3,Fast Danceable (High Tempo)
4620,Sky Fire Dream,Artist_147,Pop,Chill,0.857,0.889,0.062,105.82,165104,1,0,Chill Danceable (Slow Tempo)
4621,Dream Beat,Artist_44,Hip-Hop,Party,0.765,0.346,0.815,126.5,240553,29,3,Fast Danceable (High Tempo)
4622,Dream Light Sky,Artist_143,Classical,Party,0.147,0.369,0.344,158.83,237216,72,2,Sad Long Tracks
4623,Sky Dream Love,Artist_430,Classical,Sleep,0.69,0.889,0.914,185.35,161310,97,3,Fast Danceable (High Tempo)
4624,Beat Dream,Artist_139,Bollywood,Sleep,0.945,0.464,0.154,129.12,344368,7,3,Fast Danceable (High Tempo)
4625,Light Beat Fire,Artist_70,Hip-Hop,Chill,0.683,0.516,0.057,75.25,185669,29,0,Chill Danceable (Slow Tempo)
4626,Sky Wave,Artist_132,Country,Chill,0.332,0.333,0.482,111.61,113374,31,4,Fast Short Tracks
4627,Dance Love,Artist_201,Country,Sleep,0.501,0.277,0.189,137.05,79299,38,4,Fast Short Tracks
4628,Sky Beat Dream,Artist_8,Hip-Hop,Romantic,0.646,0.656,0.937,118.45,151884,8,1,Happy Long Tracks
4629,Heart Sky Love,Artist_329,Bollywood,Workout,0.511,0.12,0.01,86.12,119482,95,0,Chill Danceable (Slow Tempo)
4630,Beat Fire,Artist_244,Rock,Sleep,0.12,0.879,0.413,65.18,114826,37,2,Sad Long Tracks
4631,Heart Light Dream,Artist_115,Indie,Focus,0.312,0.779,0.927,156.24,307716,59,1,Happy Long Tracks
4632,Fire Love Night,Artist_432,Jazz,Chill,0.802,0.191,0.384,198.98,242296,79,3,Fast Danceable (High Tempo)
4633,Beat Sky Wave,Artist_251,Classical,Chill,0.861,0.694,0.093,188.69,188865,54,3,Fast Danceable (High Tempo)
4634,Sky Light Love,Artist_87,Bollywood,Focus,0.137,0.603,0.303,155.66,190754,58,4,Fast Short Tracks
4635,Night Heart,Artist_127,Pop,Focus,0.952,0.185,0.498,177.81,139458,96,3,Fast Danceable (High Tempo)
4636,Light Wave,Artist_362,Country,Party,0.329,0.273,0.185,95.8,124490,26,2,Sad Long Tracks
4637,Sky Heart,Artist_433,Indie,Romantic,0.662,0.409,0.467,147.14,136543,48,0,Chill Danceable (Slow Tempo)
4638,Dance Love,Artist_274,Jazz,Sleep,0.752,0.699,0.836,68.48,60872,11,0,Chill Danceable (Slow Tempo)
4639,Love Sky Wave,Artist_470,Bollywood,Party,0.812,0.639,0.873,159.01,141330,23,4,Fast Short Tracks
4640,Fire Wave Light,Artist_217,Jazz,Romantic,0.946,0.532,0.049,195.78,214953,34,3,Fast Danceable (High Tempo)
4641,Heart Fire,Artist_35,Rock,Travel,0.313,0.768,0.161,180.51,82388,33,4,Fast Short Tracks
4642,Wave Heart Night,Artist_368,Classical,Workout,0.859,0.758,0.275,134.82,182021,81,0,Chill Danceable (Slow Tempo)
4643,Fire Dream Night,Artist_182,Jazz,Romantic,0.132,0.618,0.595,170.42,358944,97,1,Happy Long Tracks
4644,Night Dance,Artist_297,Rock,Travel,0.705,0.787,0.361,192.15,140223,2,4,Fast Short Tracks
4645,Night Light Love,Artist_189,Country,Focus,0.742,0.334,0.844,90.24,292636,61,1,Happy Long Tracks
4646,Fire Night,Artist_87,Rock,Workout,0.678,0.881,0.717,171.06,68885,4,4,Fast Short Tracks
4647,Dance Fire,Artist_266,Jazz,Party,0.252,0.615,0.1,97.78,149362,12,2,Sad Long Tracks
4648,Beat Heart,Artist_361,Indie,Focus,0.873,0.822,0.625,182.77,73026,29,4,Fast Short Tracks
4649,Love Beat,Artist_475,Hip-Hop,Chill,0.169,0.546,0.113,73.77,113189,42,2,Sad Long Tracks
4650,Night Wave,Artist_432,Hip-Hop,Romantic,0.054,0.218,0.255,84.95,83585,83,2,Sad Long Tracks
4651,Heart Beat Night,Artist_165,Jazz,Romantic,0.717,0.542,0.178,160.89,73006,57,4,Fast Short Tracks
4652,Light Beat Love,Artist_379,Country,Chill,0.475,0.371,0.173,84.47,350676,50,2,Sad Long Tracks
4653,Dream Fire,Artist_307,Pop,Focus,0.849,0.697,0.616,82.13,66642,66,0,Chill Danceable (Slow Tempo)
4654,Love Night,Artist_363,Classical,Chill,0.383,0.476,0.564,137.77,204628,7,4,Fast Short Tracks
4655,Beat Night Dream,Artist_444,EDM,Travel,0.168,0.836,0.176,176.9,97996,57,4,Fast Short Tracks
4656,Fire Beat,Artist_308,Pop,Party,0.836,0.678,0.99,97.59,287650,46,1,Happy Long Tracks
4657,Dance Wave Sky,Artist_140,Jazz,Romantic,0.549,0.685,0.422,177.76,179268,22,4,Fast Short Tracks
4658,Wave Night Beat,Artist_234,Pop,Workout,0.189,0.217,0.097,173.11,260981,11,2,Sad Long Tracks
4659,Wave Fire,Artist_500,Country,Travel,0.72,0.984,0.121,141.07,270668,33,2,Sad Long Tracks
4660,Heart Wave Dream,Artist_166,Jazz,Party,0.511,0.842,0.584,150.52,237180,54,3,Fast Danceable (High Tempo)
4661,Night Sky,Artist_338,Classical,Sleep,0.604,0.789,0.979,65.66,174909,20,1,Happy Long Tracks
4662,Night Light,Artist_241,Rock,Chill,0.461,0.33,0.572,111.4,308125,5,1,Happy Long Tracks
4663,Night Light Sky,Artist_358,Rock,Chill,0.829,0.536,0.949,96.88,91117,68,0,Chill Danceable (Slow Tempo)
4664,Fire Beat,Artist_224,Bollywood,Workout,0.83,0.137,0.444,81.0,272885,14,0,Chill Danceable (Slow Tempo)
4665,Heart Love Dream,Artist_110,Classical,Travel,0.709,0.538,0.436,114.55,344256,3,3,Fast Danceable (High Tempo)
4666,Fire Dream Light,Artist_459,Indie,Party,0.105,0.146,0.5,109.69,91100,82,4,Fast Short Tracks
4667,Wave Light,Artist_386,Bollywood,Workout,0.839,0.553,0.697,162.04,190423,58,3,Fast Danceable (High Tempo)
4668,Night Fire,Artist_460,Classical,Travel,0.671,0.649,0.368,143.73,77158,27,0,Chill Danceable (Slow Tempo)
4669,Sky Heart Light,Artist_251,Hip-Hop,Chill,0.697,0.39,0.864,187.83,158643,4,4,Fast Short Tracks
4670,Night Wave Sky,Artist_360,Indie,Workout,0.363,0.499,0.029,80.36,272998,67,2,Sad Long Tracks
4671,Sky Dream,Artist_392,Jazz,Travel,0.879,0.876,0.44,68.36,126832,64,0,Chill Danceable (Slow Tempo)
4672,Love Heart Wave,Artist_312,Country,Chill,0.725,0.109,0.511,134.85,175580,91,0,Chill Danceable (Slow Tempo)
4673,Fire Dance Beat,Artist_258,Bollywood,Party,0.113,0.792,0.607,60.14,178967,92,1,Happy Long Tracks
